YEAR,DATE,VENUE,CITY/STATE,IMAGE URL,NET LINK
2003,February 16, 2003,Thomas Mack Center Las Vegas,"Vegas, NV",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-16-2003-thomas-mack-center-las-vegas-nv-usa.html
2003,February 16, 2003,Thomas & Mack Center Las,"Vegas, NV",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-16-2003-thomas-mack-center-las-vegas-nv-usa.html
2003,February 18, 2003,Pepsi Center Denver,"Denver, CO",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-18-2003-pepsi-center-denver-co-usa.html
2003,February 18, 2003,Pepsi Center,"Denver, CO",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-18-2003-pepsi-center-denver-co-usa.html
2003,February 20, 2003,Allstate Arena Rosemont,"Rosemont, IL",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-20-2003-allstate-arena-rosemont-il-usa.html
2003,February 20, 2003,Allstate Arena,"Rosemont, IL",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-20-2003-allstate-arena-rosemont-il-usa.html
2003,February 21, 2003,Us Bank Arena Cincinnati,"Cincinnati, OH",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-21-2003-us-bank-arena-cincinnati-oh-usa.html
2003,February 21, 2003,U.S. Bank Arena,"Cincinnati, OH",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-21-2003-us-bank-arena-cincinnati-oh-usa.html
2003,February 22, 2003,Us Bank Arena Cincinnati,"Cincinnati, OH",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-22-2003-us-bank-arena-cincinnati-oh-usa.html
2003,February 22, 2003,U.S. Bank Arena,"Cincinnati, OH",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-22-2003-us-bank-arena-cincinnati-oh-usa.html
2003,February 24, 2003,Continental Airlines Arena East Rutherford,"Rutherford, NJ",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-24-2003-continental-airlines-arena-east-rutherford-nj-usa.html
2003,February 24, 2003,Continental Airlines Arena East,"Rutherford, NJ",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-24-2003-continental-airlines-arena-east-rutherford-nj-usa.html
2003,February 25, 2003,First Union Spectrum Philadelphia,"Philadelphia, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-25-2003-first-union-spectrum-philadelphia-pa-usa.html
2003,February 25, 2003,First Union Spectrum,"Philadelphia, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-25-2003-first-union-spectrum-philadelphia-pa-usa.html
2003,February 26, 2003,Worcester Centrum Centre Worcester,"Worcester, MA",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-26-2003-worcester-centrum-centre-worcester-ma-usa.html
2003,February 26, 2003,26 2003 Worcester Centrum Centre,"Worcester, MA",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-26-2003-worcester-centrum-centre-worcester-ma-usa.html
2003,February 28, 2003,Nassau Coliseum Uniondale,"Uniondale, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-28-2003-nassau-coliseum-uniondale-ny-usa.html
2003,February 28, 2003,Nassau Veterans Memorial Coliseum,"Uniondale, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-28-2003-nassau-coliseum-uniondale-ny-usa.html
2003,March 1, 2003,Greensboro Coliseum Greensboro,"Greensboro, NC",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-01-2003-greensboro-coliseum-greensboro-nc-usa.html
2003,March 1, 2003,01 2003 Greensboro Coliseum,"Greensboro, NC",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-01-2003-greensboro-coliseum-greensboro-nc-usa.html
2003,June 11, 2003,Continental Airlines Arena East Rutherford,"Rutherford, NJ",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-11-2003-continental-airlines-arena-east-rutherford-nj-usa.html
2003,June 11, 2003,Continental Airlines Arena East,"Rutherford, NJ",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-11-2003-continental-airlines-arena-east-rutherford-nj-usa.html
2003,July 6, 2003,Cricket Pavilion Phoenix,"Phoenix, AZ",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-06-2003-cricket-pavilion-phoenix-az-usa.html
2003,July 6, 2003,Cricket Pavilion,"Phoenix, AZ",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-06-2003-cricket-pavilion-phoenix-az-usa.html
2003,July 7, 2003,Cricket Pavilion Phoenix,"Phoenix, AZ",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-07-2003-cricket-pavilion-phoenix-az-usa.html
2003,July 7, 2003,Cricket Pavilion,"Phoenix, AZ",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-07-2003-cricket-pavilion-phoenix-az-usa.html
2003,July 8, 2003,Coors Amphitheatre Chula Vista,"Vista, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-08-2003-coors-amphitheatre-chula-vista-ca-usa.html
2003,July 8, 2003,Coors Amphitheatre Chula,"Vista, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-08-2003-coors-amphitheatre-chula-vista-ca-usa.html
2003,July 9, 2003,Shoreline Amphitheatre Mountain View,"View, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-09-2003-shoreline-amphitheatre-mountain-view-ca-usa.html
2003,July 9, 2003,Shoreline Amphitheatre Mountain,"View, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-09-2003-shoreline-amphitheatre-mountain-view-ca-usa.html
2003,July 10, 2003,Shoreline Amphitheatre Mountain View,"View, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-10-2003-shoreline-amphitheatre-mountain-view-ca-usa.html
2003,July 10, 2003,Shoreline Amphitheatre Mountain,"View, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-10-2003-shoreline-amphitheatre-mountain-view-ca-usa.html
2003,July 12, 2003,Gorge Amphitheatre George,"George, WA",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-12-2003-gorge-amphitheatre-george-wa-usa.html
2003,July 12, 2003,Gorge Amphitheatre,"George, WA",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-12-2003-gorge-amphitheatre-george-wa-usa.html
2003,July 13, 2003,Gorge Amphitheatre George,"George, WA",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-13-2003-gorge-amphitheatre-george-wa-usa.html
2003,July 13, 2003,Gorge Amphitheatre,"George, WA",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-13-2003-gorge-amphitheatre-george-wa-usa.html
2003,July 15, 2003,Usana Amphitheatre West Valley City,"City, UT",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-15-2003-usana-amphitheatre-west-valley-city-ut-usa.html
2003,July 15, 2003,USANA Amphitheatre West Valley,"City, UT",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-15-2003-usana-amphitheatre-west-valley-city-ut-usa.html
2003,July 17, 2003,Verizon Wireless Amphitheater Kansas City Bonner Springs,"Springs, KS",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-17-2003-verizon-wireless-amphitheater-kansas-city-bonner-springs-ks-usa.html
2003,July 17, 2003,Verizon Wireless Amphitheater Kansas City Bonner,"Springs, KS",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-17-2003-verizon-wireless-amphitheater-kansas-city-bonner-springs-ks-usa.html
2003,July 18, 2003,Alpine Valley Music Theatre East Troy,"Troy, WI",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-18-2003-alpine-valley-music-theatre-east-troy-wi-usa.html
2003,July 18, 2003,Alpine Valley Music Theatre East,"Troy, WI",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-18-2003-alpine-valley-music-theatre-east-troy-wi-usa.html
2003,July 19, 2003,Alpine Valley Music Theatre East Troy,"Troy, WI",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-19-2003-alpine-valley-music-theatre-east-troy-wi-usa.html
2003,July 19, 2003,Alpine Valley Music Theatre East,"Troy, WI",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-19-2003-alpine-valley-music-theatre-east-troy-wi-usa.html
2003,July 21, 2003,Verizon Wireless Music Center Noblesville,"Noblesville, IN",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-21-2003-verizon-wireless-music-center-noblesville-in-usa.html
2003,July 21, 2003,Verizon Wireless Music Center,"Noblesville, IN",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-21-2003-verizon-wireless-music-center-noblesville-in-usa.html
2003,July 22, 2003,Verizon Wireless Music Center Noblesville,"Noblesville, IN",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-22-2003-verizon-wireless-music-center-noblesville-in-usa.html
2003,July 22, 2003,Verizon Wireless Music Center,"Noblesville, IN",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-22-2003-verizon-wireless-music-center-noblesville-in-usa.html
2003,July 23, 2003,Verizon Wireless Music Center Noblesville,"Noblesville, IN",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-23-2003-verizon-wireless-music-center-noblesville-in-usa.html
2003,July 23, 2003,Verizon Wireless Music Center,"Noblesville, IN",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-23-2003-verizon-wireless-music-center-noblesville-in-usa.html
2003,July 25, 2003,Verizon Wireless Amphitheatre Charlotte Charlotte,"Charlotte, NC",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-25-2003-verizon-wireless-amphitheatre-charlotte-charlotte-nc-usa.html
2003,July 25, 2003,Verizon Wireless Amphitheatre -,"Charlotte, NC",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-25-2003-verizon-wireless-amphitheatre-charlotte-charlotte-nc-usa.html
2003,July 26, 2003,Hifi Buys Amphitheatre Atlanta,"Atlanta, GA",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-26-2003-hifi-buys-amphitheatre-atlanta-ga-usa.html
2003,July 26, 2003,HiFi Buys Amphitheatre,"Atlanta, GA",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-26-2003-hifi-buys-amphitheatre-atlanta-ga-usa.html
2003,July 27, 2003,Alltel Pavilion Raleigh,"Raleigh, NC",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-27-2003-alltel-pavilion-raleigh-nc-usa.html
2003,July 27, 2003,ALLTEL Pavilion,"Raleigh, NC",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-27-2003-alltel-pavilion-raleigh-nc-usa.html
2003,July 29, 2003,Post Gazette Pavilion At Star Lake Burgettstown,"Burgettstown, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-29-2003-post-gazette-pavilion-at-star-lake-burgettstown-pa-usa.html
2003,July 29, 2003,Post-Gazette Pavilion At Star Lake,"Burgettstown, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-29-2003-post-gazette-pavilion-at-star-lake-burgettstown-pa-usa.html
2003,July 30, 2003,Tweeter Center At The Waterfront Camden,"Camden, NJ",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-30-2003-tweeter-center-at-the-waterfront-camden-nj-usa.html
2003,July 30, 2003,Tweeter Center At The Waterfront,"Camden, NJ",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-30-2003-tweeter-center-at-the-waterfront-camden-nj-usa.html
2003,July 31, 2003,Tweeter Center At The Waterfront Camden,"Camden, NJ",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-31-2003-tweeter-center-at-the-waterfront-camden-nj-usa.html
2003,July 31, 2003,Tweeter Center At The Waterfront,"Camden, NJ",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-31-2003-tweeter-center-at-the-waterfront-camden-nj-usa.html
2003,August 1, 2003,Loring Commerce Centre Limestone,"Limestone, ME",/images/default-ticket.jpg,https://phish.net/setlists/phish-august-01-2003-loring-commerce-centre-limestone-me-usa.html
2003,August 1, 2003,Loring Commerce Centre,"Limestone, ME",/images/default-ticket.jpg,https://phish.net/setlists/phish-august-01-2003-loring-commerce-centre-limestone-me-usa.html
2003,August 2, 2003,Loring Commerce Centre Limestone,"Limestone, ME",/images/default-ticket.jpg,https://phish.net/setlists/phish-august-02-2003-loring-commerce-centre-limestone-me-usa.html
2003,August 2, 2003,Loring Commerce Centre,"Limestone, ME",/images/default-ticket.jpg,https://phish.net/setlists/phish-august-02-2003-loring-commerce-centre-limestone-me-usa.html
2003,August 3, 2003,Loring Commerce Centre Limestone,"Limestone, ME",/images/default-ticket.jpg,https://phish.net/setlists/phish-august-03-2003-loring-commerce-centre-limestone-me-usa.html
2003,August 3, 2003,Loring Commerce Centre,"Limestone, ME",/images/default-ticket.jpg,https://phish.net/setlists/phish-august-03-2003-loring-commerce-centre-limestone-me-usa.html
2003,November 28, 2003,Nassau Coliseum Uniondale,"Uniondale, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-november-28-2003-nassau-coliseum-uniondale-ny-usa.html
2003,November 28, 2003,Nassau Veterans Memorial Coliseum,"Uniondale, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-november-28-2003-nassau-coliseum-uniondale-ny-usa.html
2003,November 29, 2003,Wachovia Spectrum Philadelphia,"Philadelphia, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-november-29-2003-wachovia-spectrum-philadelphia-pa-usa.html
2003,November 29, 2003,Wachovia Spectrum,"Philadelphia, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-november-29-2003-wachovia-spectrum-philadelphia-pa-usa.html
2003,December 1, 2003,Pepsi Arena Albany,"Albany, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-01-2003-pepsi-arena-albany-ny-usa.html
2003,December 1, 2003,Pepsi Arena,"Albany, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-01-2003-pepsi-arena-albany-ny-usa.html
2003,December 2, 2003,Fleetcenter Boston,"Boston, MA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-02-2003-fleetcenter-boston-ma-usa.html
2003,December 2, 2003,FleetCenter,"Boston, MA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-02-2003-fleetcenter-boston-ma-usa.html
2003,December 28, 2003,American Airlines Arena Miami,"Miami, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-28-2003-american-airlines-arena-miami-fl-usa.html
2003,December 28, 2003,American Airlines Arena,"Miami, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-28-2003-american-airlines-arena-miami-fl-usa.html
2003,December 29, 2003,American Airlines Arena Miami,"Miami, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-29-2003-american-airlines-arena-miami-fl-usa.html
2003,December 29, 2003,American Airlines Arena,"Miami, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-29-2003-american-airlines-arena-miami-fl-usa.html
2003,December 30, 2003,American Airlines Arena Miami,"Miami, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-30-2003-american-airlines-arena-miami-fl-usa.html
2003,December 30, 2003,American Airlines Arena,"Miami, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-30-2003-american-airlines-arena-miami-fl-usa.html
2003,December 31, 2003,American Airlines Arena Miami,"Miami, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-31-2003-american-airlines-arena-miami-fl-usa.html
2003,December 31, 2003,American Airlines Arena,"Miami, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-31-2003-american-airlines-arena-miami-fl-usa.html
2004,March 13, 2004,Patrick Gymnasium University Of Vermont,"Burlington, VT",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-13-2004-patrick-gymnasium-university-of-vermont-burlington-vt-usa.html
2004,March 13, 2004,"Patrick Gymnasium, University Of Vermont","Burlington, VT",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-13-2004-patrick-gymnasium-university-of-vermont-burlington-vt-usa.html
2004,April 11, 2004,Higher Ground Winooski,"Winooski, VT",/images/default-ticket.jpg,https://phish.net/setlists/phish-april-11-2004-higher-ground-winooski-vt-usa.html
2004,April 11, 2004,Higher Ground,"Winooski, VT",/images/default-ticket.jpg,https://phish.net/setlists/phish-april-11-2004-higher-ground-winooski-vt-usa.html
2004,April 15, 2004,Thomas Mack Center Las Vegas,"Vegas, NV",/images/default-ticket.jpg,https://phish.net/setlists/phish-april-15-2004-thomas-mack-center-las-vegas-nv-usa.html
2004,April 15, 2004,Thomas & Mack Center Las,"Vegas, NV",/images/default-ticket.jpg,https://phish.net/setlists/phish-april-15-2004-thomas-mack-center-las-vegas-nv-usa.html
2004,April 16, 2004,Thomas Mack Center Las Vegas,"Vegas, NV",/images/default-ticket.jpg,https://phish.net/setlists/phish-april-16-2004-thomas-mack-center-las-vegas-nv-usa.html
2004,April 16, 2004,Thomas & Mack Center Las,"Vegas, NV",/images/default-ticket.jpg,https://phish.net/setlists/phish-april-16-2004-thomas-mack-center-las-vegas-nv-usa.html
2004,April 17, 2004,Thomas Mack Center Las Vegas,"Vegas, NV",/images/default-ticket.jpg,https://phish.net/setlists/phish-april-17-2004-thomas-mack-center-las-vegas-nv-usa.html
2004,April 17, 2004,Thomas & Mack Center Las,"Vegas, NV",/images/default-ticket.jpg,https://phish.net/setlists/phish-april-17-2004-thomas-mack-center-las-vegas-nv-usa.html
2004,June 17, 2004,Keyspan Park Brooklyn,"Brooklyn, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-17-2004-keyspan-park-brooklyn-ny-usa.html
2004,June 17, 2004,KeySpan Park,"Brooklyn, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-17-2004-keyspan-park-brooklyn-ny-usa.html
